"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","家常豆腐(套)",2,"午餐",2015-06-26
"14","手撕包菜(套)",2,"午餐",2015-06-26
"15","大米",3,"午餐",2015-06-26
"16","辣子鸡块(套)",2,"午餐",2015-06-25
"17","粉丝菠菜（套）",2,"午餐",2015-06-25
"18","手撕包菜(套)",2,"午餐",2015-06-18
"19","酸辣茄条(套)",2,"午餐",2015-06-18
"20","大米",2,"午餐",2015-06-18
"21","家常豆腐(套)",2,"午餐",2015-06-17
"22","手撕包菜(套)",2,"午餐",2015-06-17
"23","大米",2,"午餐",2015-06-17
"24","手撕包菜(套)",2,"午餐",2015-06-16
"25","酸辣茄条(套)",2,"午餐",2015-06-16
"26","大米",2,"午餐",2015-06-16
"27","西红柿鸡蛋汤",2,"早餐",2015-06-16
"28","营养套餐",2,"早餐",2015-06-16
"29","家常豆腐(套)",2,"午餐",2015-06-15
"30","酸辣茄条(套)",2,"午餐",2015-06-15
"31","大米",2,"午餐",2015-06-15
"32","绿茶蛋糕",2,"早餐",2015-06-11
"33","麻辣豆腐(套)",2,"午餐",2015-06-09
"34","土豆丝(套)",2,"午餐",2015-06-09
"35","大米",2,"午餐",2015-06-09
"36","方便面",2,"早餐",2015-06-09
"37","油条",2,"早餐",2015-06-09
"38","太钢汽水",2,"午餐",2015-06-08
"39","家常豆腐(套)",2,"午餐",2015-06-08
"40","酸辣茄条(套)",2,"午餐",2015-06-08
"41","大米",2,"午餐",2015-06-08
"42","方便面",2,"早餐",2015-06-08
"43","方便面(串)",2,"早餐",2015-06-05
"44","南瓜小米粥",2,"晚餐",2015-06-04
"45","茄子饼",2,"晚餐",2015-06-04
"46","夹火腿饼",2,"晚餐",2015-06-04
"47","大烩菜(套)",2,"午餐",2015-06-04
"48","土豆丝(套)",2,"午餐",2015-06-04
"49","大米",2,"午餐",2015-06-04
"50","方便面",2,"早餐",2015-06-04
"51","方便面",2,"早餐",2015-06-04
"52","香辣鸡块饭",2,"午餐",2015-06-03
"53","优酸乳(袋)",2,"早餐",2015-06-03
"54","营养套餐",2,"早餐",2015-06-03
"55","鸡肉火腿肠",2,"晚餐",2015-06-01
"56","手撕包菜(套)",2,"午餐",2015-06-01
"57","酸辣茄条(套)",2,"午餐",2015-06-01
"58","大米",2,"午餐",2015-06-01
"59","豆沙饼",2,"早餐",2015-06-01
"60","素馅饼",2,"早餐",2015-06-01
"61","方便面",2,"早餐",2015-06-01
"62","酸辣茄条(套)",2,"午餐",2015-05-29
"63","大米",2,"午餐",2015-05-29
"64","手撕包菜(套)",2,"午餐",2015-05-29
"65","方便面(串)",2,"早餐",2015-05-29
"66","香辣鸡块饭",2,"午餐",2015-05-28
"67","绿豆小米粥",2,"晚餐",2015-05-27
"68","黑米粥",2,"晚餐",2015-05-27
"69","香辣鸡块饭",2,"午餐",2015-05-27
"70","方便面",2,"早餐",2015-05-27
"71","香辣鸡块饭",2,"晚餐",2015-05-26
"72","粉丝菠菜（套）",2,"午餐",2015-05-26
"73","土豆丝(套)",2,"午餐",2015-05-26
"74","大米",2,"午餐",2015-05-26
"75","南瓜小米粥",2,"晚餐",2015-05-25
"76","刷酱饼",2,"晚餐",2015-05-25
"77","夹火腿饼",2,"晚餐",2015-05-25
"78","大米",2,"午餐",2015-05-25
"79","家常豆腐(套)",2,"午餐",2015-05-25
"80","酸辣茄条(套)",2,"午餐",2015-05-25
"81","方便面",2,"早餐",2015-05-25
"82","家常豆腐(套)",2,"午餐",2015-05-22
"83","酸辣茄条(套)",2,"午餐",2015-05-22
"84","大米",2,"午餐",2015-05-22
"85","方便面(串)",2,"早餐",2015-05-22
"86","黄焖鸡面",2,"午餐",2015-05-21
"87","夹火腿饼",2,"早餐",2015-05-21
"88","方便面",2,"早餐",2015-05-21
"89","南瓜小米粥",2,"晚餐",2015-05-20
"90","刷酱饼",2,"晚餐",2015-05-20
"91","夹火腿饼",2,"晚餐",2015-05-20
"92","黄焖鸡面",2,"晚餐",2015-05-15
"93","夹火腿饼",2,"晚餐",2015-05-15
"94","南瓜小米粥",2,"晚餐",2015-05-15
"95","刷酱饼",2,"晚餐",2015-05-15
"96","家常豆腐(套)",2,"午餐",2015-05-15
"97","酸辣茄条(套)",2,"午餐",2015-05-15
"98","大米",2,"午餐",2015-05-15
"99","西红柿鸡蛋汤",2,"早餐",2015-05-15
"100","营养套餐",2,"早餐",2015-05-15
"101","豆浆",2,"午餐",2015-05-14
"102","糖醋里脊(套)",2,"午餐",2015-05-14
"103","大米",2,"午餐",2015-05-14
"104","荷叶饼",2,"早餐",2015-05-14
"105","方便面",2,"早餐",2015-05-14
"106","豆浆",2,"早餐",2015-05-13
"107","豆沙饼",2,"早餐",2015-05-13
"108","南瓜小米粥",2,"晚餐",2015-05-12
"109","刷酱饼",2,"晚餐",2015-05-12
"110","夹火腿饼",2,"晚餐",2015-05-12
"111","香辣鸡块饭",2,"午餐",2015-05-12
"112","荷叶饼",2,"早餐",2015-05-12
"113","方便面",2,"早餐",2015-05-12
"114","酸辣茄条(套)",2,"午餐",2015-05-11
"115","大米",2,"午餐",2015-05-11
"116","粉条烧肉(套)",2,"午餐",2015-05-11
"117","夹鸡蛋饼",2,"早餐",2015-05-11
