"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","番茄牛肉饭",2,"午餐",2015-06-24
"14","肉臊子面",2,"午餐",2015-06-19
"15","番茄牛肉饭",2,"午餐",2015-06-18
"16","咖喱鸡块饭",2,"午餐",2015-06-17
"17","红烧牛肉面",2,"午餐",2015-06-16
"18","大盘鸡面",2,"午餐",2015-06-09
"19","香辣鸡块饭",3,"午餐",2015-05-28
"20","牛肉炒米",2,"午餐",2015-05-21
"21","大米",2,"午餐",2015-05-15
"22","黄焖鸡米饭",2,"午餐",2015-05-15
"23","香辣鸡块饭",2,"午餐",2015-05-14
"24","绿豆小米粥",2,"晚餐",2015-05-13
"25","优酸乳(袋)",2,"午餐",2015-05-13
"26","香辣鸡块饭",2,"午餐",2015-05-13
"27","香辣排骨饭",2,"午餐",2015-05-12
"28","菜花炒肉(套)",2,"午餐",2015-05-11
"29","干炸蘑菇(套)",2,"午餐",2015-05-11
"30","咖喱牛肉饭",2,"午餐",2015-05-08
"31","黑椒猪排饭",2,"午餐",2015-05-08
"32","炸酱面",2,"晚餐",2015-05-06
"33","卤鸡蛋",2,"晚餐",2015-05-06
"34","优酸乳(袋)",2,"午餐",2015-04-29
"35","红烧茄子(套)",2,"午餐",2015-04-29
"36","葱爆肉(套)",2,"午餐",2015-04-29
"37","大米",2,"午餐",2015-04-29
"38","肉酱面",2,"午餐",2015-04-27
"39","黄焖鸡面",2,"午餐",2015-04-17
"40","优酸乳(袋)",2,"午餐",2015-04-14
"41","鸡丁炒米",2,"午餐",2015-04-14
"42","玉米粒(套)",2,"午餐",2015-04-13
"43","干炸蘑菇(套)",2,"午餐",2015-04-13
"44","豆花肉片(套)",2,"午餐",2015-04-13
"45","大米",2,"午餐",2015-04-13
"46","西葫芦炒鸡蛋(套)",2,"午餐",2015-04-13
"47","大烩菜(套)",2,"午餐",2015-04-13
"48","黄焖鸡面",2,"午餐",2015-04-10
"49","优酸乳(袋)",2,"午餐",2015-04-08
"50","黑椒猪排饭",2,"午餐",2015-04-08
"51","绿豆小米粥",2,"晚餐",2015-04-07
"52","黄焖鸡面",2,"午餐",2015-04-03
"53","黑米粥",2,"晚餐",2015-04-01
"54","绿豆小米粥",2,"晚餐",2015-03-27
"55","黑椒猪排饭",2,"午餐",2015-03-27
"56","优酸乳(袋)",2,"午餐",2015-03-26
"57","黄焖鸡面",2,"午餐",2015-03-26
"58","绿茶蛋糕",2,"午餐",2015-03-25
"59","砂锅炖菜（套）",2,"午餐",2015-03-25
"60","雪菜肉丝面",2,"晚餐",2015-03-18
"61","红豆蛋糕",2,"晚餐",2015-03-18
"62","鱼香肉丝(套)",2,"午餐",2015-03-17
"63","大米",2,"午餐",2015-03-17
"64","尖椒肉丝(套)",2,"午餐",2015-03-17
"65","牛肉炒米",2,"午餐",2015-03-11
"66","绿豆小米粥",2,"晚餐",2015-02-03
"67","叉烧肉炒饭",2,"午餐",2015-02-02
"68","砂锅焖面",2,"午餐",2015-01-30
"69","绿豆小米粥",2,"晚餐",2015-01-29
"70","绿豆小米粥",2,"晚餐",2015-01-28
"71","炸大串",2,"晚餐",2015-01-28
"72","黄焖鸡面",2,"午餐",2015-01-28
"73","优酸乳(袋)",2,"午餐",2015-01-27
"74","黄焖鸡面",2,"午餐",2015-01-27
"75","叉烧肉炒饭",2,"午餐",2015-01-22
"76","牛肉烩饼",2,"晚餐",2015-01-13
"77","叉烧肉炒饭",2,"午餐",2015-01-12
"78","绿豆小米粥",2,"晚餐",2015-01-09
"79","茴子白炒粉条(套)",2,"午餐",2015-01-09
"80","砂锅炖菜（套）",2,"午餐",2015-01-09
"81","毛血旺面",2,"晚餐",2015-01-08
"82","优酸乳(袋)",2,"午餐",2015-01-06
"83","砂锅炖菜（套）",2,"午餐",2015-01-06
"84","绿豆小米粥",2,"晚餐",2015-01-05
"85","炸大串",2,"晚餐",2015-01-05
"86","黑米粥",2,"晚餐",2015-01-04
"87","茄子饼",2,"晚餐",2015-01-04
"88","叉烧肉炒饭",2,"午餐",2014-12-30
"89","手抓饼",2,"晚餐",2014-12-29
"90","绿豆小米粥",2,"晚餐",2014-12-29
"91","手抓饼",2,"午餐",2014-12-29
"92","肉酱面",2,"午餐",2014-12-26
"93","砂锅焖面",2,"午餐",2014-12-25
"94","砂锅炖菜（套）",2,"午餐",2014-12-24
"95","优酸乳(袋)",2,"午餐",2014-12-23
"96","西芹香干(套)",2,"午餐",2014-12-23
"97","辣子鸡块(套)",2,"午餐",2014-12-23
"98","大米",2,"午餐",2014-12-23
"99","黄焖鸡面",2,"午餐",2014-12-23
"100","砂锅焖面",2,"晚餐",2014-12-22
"101","绿豆小米粥",2,"晚餐",2014-12-22
"102","红豆蛋糕",2,"晚餐",2014-12-19
"103","黄焖鸡面",2,"午餐",2014-12-19
"104","绿豆小米粥",2,"晚餐",2014-12-17
"105","茄子饼",2,"晚餐",2014-12-17
"106","牛肉烩饼",2,"午餐",2014-12-17
"107","椰蓉饼",2,"晚餐",2014-12-16
"108","三鲜米线",2,"晚餐",2014-12-16
"109","优酸乳(袋)",2,"午餐",2014-12-16
"110","砂锅焖面",2,"午餐",2014-12-16
"111","绿豆小米粥",2,"晚餐",2014-12-12
"112","绿豆小米粥",2,"晚餐",2014-12-09
