"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","辣子鸡块(套)",2,"午餐",2015-06-25
"14","过油肉(套)",2,"午餐",2015-06-25
"15","绿豆小米粥",2,"晚餐",2015-06-23
"16","咖喱鸡块饭",2,"午餐",2015-06-23
"17","豆角土豆条(套)",2,"午餐",2015-06-11
"18","玉米粒(套)",2,"午餐",2015-06-11
"19","大米",2,"午餐",2015-06-11
"20","茴子白炒粉条(套)",2,"晚餐",2015-06-10
"21","大米",2,"晚餐",2015-06-10
"22","绿豆小米粥",2,"晚餐",2015-06-10
"23","夹鸡蛋饼",2,"晚餐",2015-06-10
"24","玉米粒(套)",2,"午餐",2015-06-10
"25","大米",2,"午餐",2015-06-10
"26","大米(小)",2,"午餐",2015-06-10
"27","豆角土豆条(套)",2,"午餐",2015-06-10
"28","大米(小)",2,"午餐",2015-06-09
"29","干锅土豆片(套)",2,"午餐",2015-06-09
"30","家常豆腐(套)",2,"午餐",2015-06-09
"31","清炒莴笋（套）",2,"午餐",2015-06-08
"32","大米(小)",2,"午餐",2015-06-08
"33","尖椒肉丝(套)",2,"午餐",2015-06-08
"34","绿豆汤",2,"午餐",2015-06-05
"35","夹鸡蛋饼",2,"午餐",2015-06-05
"36","红烧黄花鱼",2,"午餐",2015-06-04
"37","西芹香干(套)",2,"午餐",2015-06-04
"38","大米(小)",2,"午餐",2015-06-04
"39","毛血旺面",2,"午餐",2015-06-03
"40","红烧黄花鱼",2,"午餐",2015-06-02
"41","大米(小)",2,"午餐",2015-06-02
"42","土豆鸡块(套)",2,"午餐",2015-06-02
"43","红烧鲶鱼(套)",2,"午餐",2015-06-01
"44","大米(小)",2,"午餐",2015-06-01
"45","粉条烧肉(套)",2,"午餐",2015-05-29
"46","大米(小)",2,"午餐",2015-05-29
"47","干锅土豆片(套)",2,"午餐",2015-05-29
"48","粉丝菠菜（套）",2,"午餐",2015-05-28
"49","大米(小)",2,"午餐",2015-05-28
"50","香菇肉片(套)",2,"午餐",2015-05-28
"51","辣子鸡块(套)",2,"午餐",2015-05-25
"52","红烧土豆片(套)",2,"午餐",2015-05-25
"53","大米",2,"午餐",2015-05-25
"54","干炸蘑菇(套)",2,"午餐",2015-05-22
"55","豆角土豆条(套)",2,"午餐",2015-05-22
"56","京酱肉丝米饭",2,"午餐",2015-05-21
"57","大米(小)",2,"午餐",2015-05-15
"58","西红柿炒鸡蛋(套)",2,"午餐",2015-05-15
"59","家常豆腐(套)",2,"午餐",2015-05-15
"60","菜花炒肉(套)",2,"午餐",2015-05-14
"61","鱼香肉丝(套)",2,"午餐",2015-05-14
"62","土豆条炒虾(套)",2,"午餐",2015-05-13
"63","麻辣豆腐(套)",2,"午餐",2015-05-13
"64","香辣排骨饭",2,"午餐",2015-05-12
"65","夹土豆条肉丝饼",2,"晚餐",2015-05-11
"66","大米(小)",2,"午餐",2015-05-11
"67","红烧鲶鱼(套)",2,"午餐",2015-05-11
"68","西葫芦炒鸡蛋(套)",2,"午餐",2015-05-11
"69","大米",2,"午餐",2015-05-11
"70","红烧鲶鱼(套)",2,"午餐",2015-05-08
"71","茴子白炒粉条(套)",2,"午餐",2015-05-08
"72","绿豆小米粥",2,"晚餐",2015-05-07
"73","刷酱饼",2,"晚餐",2015-05-07
"74","大米(小)",2,"午餐",2015-05-07
"75","手撕包菜(套)",2,"午餐",2015-05-07
"76","豆角肉丝",2,"午餐",2015-05-07
"77","大米(小)",2,"午餐",2015-05-06
"78","红烧肉(套)",2,"午餐",2015-05-06
"79","尖椒肉丝(套)",2,"午餐",2015-05-06
"80","黑米粥",2,"午餐",2015-05-05
"81","清炒莴笋（套）",2,"午餐",2015-04-30
"82","大米(小)",2,"午餐",2015-04-30
"83","尖椒肉丝(套)",2,"午餐",2015-04-30
"84","绿豆小米粥",2,"晚餐",2015-04-27
"85","刷酱饼",2,"晚餐",2015-04-27
"86","绿豆小米粥",2,"晚餐",2015-04-27
"87","土豆条炒虾(套)",2,"午餐",2015-04-27
"88","鱼香肉丝(套)",2,"午餐",2015-04-27
"89","大米(小)",2,"午餐",2015-04-24
"90","西葫芦炒鸡蛋(套)",2,"午餐",2015-04-24
"91","土豆鸡块(套)",2,"午餐",2015-04-24
"92","【过油肉焖面】",2,"午餐",2015-04-22
"93","老干妈肉丁炒米",2,"午餐",2015-04-21
"94","炸酱面",2,"午餐",2015-04-20
"95","茄子饼",2,"晚餐",2015-04-17
"96","绿豆小米粥",2,"晚餐",2015-04-17
"97","干锅土豆片(套)",2,"午餐",2015-04-17
"98","手撕包菜(套)",2,"午餐",2015-04-17
"99","大米(小)",2,"午餐",2015-04-17
"100","皮蛋瘦肉粥",2,"晚餐",2015-04-16
"101","南瓜小米粥",2,"晚餐",2015-04-16
"102","毛血旺面",2,"午餐",2015-04-08
"103","黑椒猪排饭",2,"午餐",2015-04-03
"104","南瓜小米粥",2,"晚餐",2015-04-02
"105","大米(小)",2,"午餐",2015-04-02
"106","干锅土豆片(套)",2,"午餐",2015-04-02
"107","手撕包菜(套)",2,"午餐",2015-04-02
"108","绿豆小米粥",2,"晚餐",2015-04-01
"109","刷酱饼",2,"晚餐",2015-04-01
"110","叉烧肉炒饭",2,"午餐",2015-04-01
"111","大米(小)",2,"午餐",2015-03-27
