"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","叉烧肉炒米",2,"午餐",2015-06-26
"14","卤鸡蛋",2,"早餐",2015-06-26
"15","黑椒猪排饭",2,"晚餐",2015-06-25
"16","卤鸡蛋",2,"早餐",2015-06-25
"17","黑椒猪排饭",2,"晚餐",2015-06-24
"18","咖喱鸡块饭",2,"午餐",2015-06-16
"19","馄饨",2,"早餐",2015-06-16
"20","红烧茄子(套)",2,"午餐",2015-06-05
"21","西红柿鸡蛋面",2,"午餐",2015-06-05
"22","优酸乳(袋)",2,"晚餐",2015-06-04
"23","蛋挞",3,"晚餐",2015-06-04
"24","优酸乳(袋)",2,"早餐",2015-06-04
"25","夹火腿饼",2,"早餐",2015-06-04
"26","大果粒",2,"早餐",2015-06-03
"27","营养套餐",2,"早餐",2015-06-03
"28","蛋挞",3,"晚餐",2015-06-02
"29","大果粒",2,"早餐",2015-06-02
"30","套餐",2,"早餐",2015-06-02
"31","优酸乳(袋)",2,"晚餐",2015-06-01
"32","大米(小)",2,"晚餐",2015-06-01
"33","红烧土豆片(套)",2,"晚餐",2015-06-01
"34","夹鸡蛋饼",2,"早餐",2015-05-29
"35","优酸乳(袋)",2,"早餐",2015-05-28
"36","夹火腿饼",2,"早餐",2015-05-28
"37","黑米粥",2,"晚餐",2015-05-27
"38","《砂锅焖面》",2,"午餐",2015-05-27
"39","优酸乳(袋)",2,"午餐",2015-05-26
"40","西红柿炒鸡蛋(套)",2,"午餐",2015-05-26
"41","大米",2,"午餐",2015-05-26
"42","优酸乳(袋)",2,"早餐",2015-05-26
"43","黑椒猪排饭",2,"午餐",2015-05-04
"44","回锅肉(套)",2,"午餐",2015-04-30
"45","宫保鸡丁(套)",2,"午餐",2015-04-30
"46","大米",2,"午餐",2015-04-30
"47","茄子饼",2,"早餐",2015-04-30
"48","大果粒",2,"早餐",2015-04-30
"49","炒馒头",2,"晚餐",2015-04-29
"50","鱼香肉丝(套)",2,"晚餐",2015-04-29
"51","黑米粥",2,"晚餐",2015-04-29
"52","南瓜小米粥",2,"晚餐",2015-04-29
"53","夹火腿饼",2,"晚餐",2015-04-29
"54","黄焖鸡面",2,"午餐",2015-04-29
"55","绿茶蛋糕",2,"早餐",2015-04-29
"56","大果粒",2,"早餐",2015-04-29
"57","炒馒头",2,"晚餐",2015-04-28
"58","宫保鸡丁(套)",2,"午餐",2015-04-28
"59","黑米粥",2,"午餐",2015-04-28
"60","土豆汉堡",2,"午餐",2015-04-28
"61","手抓饼",2,"晚餐",2015-04-27
"62","黑米粥",2,"晚餐",2015-04-27
"63","咖喱鸡块饭",2,"午餐",2015-04-17
"64","馄饨",2,"早餐",2015-04-17
"65","馄饨",2,"早餐",2015-04-15
"66","咖喱鸡块饭",2,"午餐",2015-04-14
"67","巧克力蛋糕",2,"早餐",2015-04-14
"68","大果粒",2,"早餐",2015-04-14
"69","优酸乳(盒)",2,"晚餐",2015-04-13
"70","鸡肉火腿肠",2,"午餐",2015-04-10
"71","干锅土豆片(套)",2,"午餐",2015-04-10
"72","酸辣茄条(套)",2,"午餐",2015-04-10
"73","大米",2,"午餐",2015-04-10
"74","黑米粥",2,"晚餐",2015-04-09
"75","蘑菇饼",2,"晚餐",2015-04-09
"76","大果粒",2,"午餐",2015-04-09
"77","红烧土豆鸡块面",2,"午餐",2015-04-09
"78","热饮",2,"早餐",2015-04-09
"79","大果粒",2,"晚餐",2015-04-08
"80","糖醋里脊(套)",2,"晚餐",2015-04-08
"81","大果粒",2,"早餐",2015-04-08
"82","尖椒肉丝(套)",2,"晚餐",2015-04-07
"83","糖醋里脊(套)",2,"午餐",2015-04-03
"84","大米",2,"午餐",2015-04-03
"85","红烧茄子(套)",2,"午餐",2015-04-03
"86","大果粒",2,"早餐",2015-04-03
"87","叉烧肉炒饭",2,"午餐",2015-04-02
"88","大果粒",2,"午餐",2015-04-01
"89","土豆粉.面.两吃",2,"午餐",2015-04-01
"90","热饮",2,"晚餐",2015-03-31
"91","热饮",2,"晚餐",2015-03-31
"92","大果粒",2,"早餐",2015-03-31
"93","大果粒",2,"晚餐",2015-03-26
"94","红烧土豆鸡块面",2,"午餐",2015-03-26
"95","谷物酸奶",2,"午餐",2015-03-25
"96","豆角土豆条(套)",2,"午餐",2015-03-25
"97","麻辣豆腐(套)",2,"午餐",2015-03-25
"98","大米",2,"午餐",2015-03-25
"99","红烧土豆鸡块面",2,"晚餐",2015-03-24
"100","叉烧肉炒饭",2,"午餐",2015-03-24
"101","热饮",2,"早餐",2015-03-24
"102","优益C",2,"早餐",2015-03-24
"103","怡宝",2,"早餐",2015-03-24
"104","茄子饼",2,"早餐",2015-03-24
"105","豆花肉片(套)",2,"午餐",2015-03-23
"106","麻辣豆腐(套)",2,"午餐",2015-03-23
"107","大米",2,"午餐",2015-03-23
"108","红烧排骨面",2,"晚餐",2015-03-19
"109","砂锅炖菜（套）",2,"午餐",2015-03-19
"110","牛肉烩饼",2,"晚餐",2015-03-18
"111","优酸乳(袋)",2,"午餐",2015-03-18
"112","叉烧肉炒饭",2,"午餐",2015-03-18
"113","大果粒",2,"晚餐",2015-03-17
"114","鸡肉火腿肠",2,"晚餐",2014-12-30
"115","优酸乳(袋)",2,"晚餐",2014-12-30
