"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","黑椒猪排饭",2,"午餐",2015-08-15
"14","营养套餐",2,"早餐",2015-08-07
"15","炒饼丝",2,"午餐",2015-07-01
"16","辣子鸡块(套)",2,"午餐",2015-06-26
"17","红烧土豆片(套)",2,"午餐",2015-06-26
"18","大米(小)",2,"午餐",2015-06-26
"19","咖喱鸡块饭",2,"午餐",2015-06-24
"20","肉臊子面",2,"午餐",2015-06-23
"21","肉包子",2,"晚餐",2015-06-18
"22","西红柿鸡蛋面",2,"午餐",2015-06-17
"23","咖喱鸡块饭",2,"午餐",2015-06-12
"24","红烧牛肉丸(套)",2,"午餐",2015-06-11
"25","酸辣茄条(套)",2,"午餐",2015-06-11
"26","大米",2,"午餐",2015-06-10
"27","葱爆肉(套)",2,"午餐",2015-06-10
"28","大米(小)",2,"午餐",2015-06-05
"29","尖椒肉丝(套)",2,"午餐",2015-06-05
"30","腐竹烧肉(套)",2,"午餐",2015-06-05
"31","糖醋里脊(套)",2,"午餐",2015-06-04
"32","大米",2,"午餐",2015-06-04
"33","优酸乳(袋)",2,"午餐",2015-06-02
"34","热干面",2,"午餐",2015-06-02
"35","土豆条炒虾(套)",2,"午餐",2015-06-01
"36","大米(小)",2,"午餐",2015-06-01
"37","豆角肉丝",2,"午餐",2015-05-28
"38","干锅土豆片(套)",2,"午餐",2015-05-28
"39","绿豆汤",2,"午餐",2015-05-27
"40","糖醋里脊(套)",2,"午餐",2015-05-27
"41","大米",2,"午餐",2015-05-27
"42","大米(小)",2,"午餐",2015-05-27
"43","西葫芦炒鸡蛋(套)",2,"午餐",2015-05-27
"44","大米",2,"午餐",2015-05-25
"45","回锅肉(套)",2,"午餐",2015-05-25
"46","250冠益乳",2,"晚餐",2015-05-22
"47","豆角肉丝",2,"午餐",2015-05-22
"48","大米(小)",2,"午餐",2015-05-22
"49","干锅土豆片(套)",2,"午餐",2015-05-22
"50","毛血旺面",2,"午餐",2015-05-18
"51","豆角肉丝",2,"午餐",2015-05-15
"52","大米(小)",2,"午餐",2015-05-15
"53","干锅土豆片(套)",2,"午餐",2015-05-15
"54","蛋挞",2,"午餐",2015-05-14
"55","番茄牛肉饭",2,"午餐",2015-05-14
"56","果汁",2,"午餐",2015-05-13
"57","大盘鸡面",2,"午餐",2015-05-13
"58","咖喱鸡块饭",2,"晚餐",2015-05-12
"59","凉皮",2,"午餐",2015-05-12
"60","【肉丝炒拨烂子】",2,"晚餐",2015-05-11
"61","热狗面包",2,"晚餐",2015-05-08
"62","香辣排骨饭",2,"午餐",2015-05-08
"63","糖醋里脊(套)",2,"午餐",2015-05-07
"64","大米",2,"午餐",2015-05-07
"65","火腿炒米",2,"午餐",2015-05-05
"66","辣子鸡块(套)",2,"午餐",2015-05-04
"67","西葫芦炒鸡蛋(套)",2,"午餐",2015-05-04
"68","大米(小)",2,"午餐",2015-05-04
"69","清炒莴笋（套）",2,"午餐",2015-04-30
"70","豆角土豆条(套)",2,"午餐",2015-04-30
"71","大米",2,"午餐",2015-04-30
"72","葡萄干蛋糕",2,"午餐",2015-04-29
"73","甜玉米羹",2,"晚餐",2015-04-28
"74","香菇肉片(套)",2,"晚餐",2015-04-28
"75","大米",2,"晚餐",2015-04-28
"76","优酸乳(袋)",2,"午餐",2015-04-28
"77","热干面",2,"午餐",2015-04-27
"78","干炸蘑菇(套)",2,"午餐",2015-04-24
"79","红烧土豆片(套)",2,"午餐",2015-04-24
"80","大米(小)",2,"午餐",2015-04-24
"81","叉烧肉炒饭",2,"午餐",2015-04-23
"82","红枣酸乳",2,"午餐",2015-04-22
"83","汉堡",2,"午餐",2015-04-22
"84","红枣酸乳",2,"午餐",2015-04-21
"85","汉堡",2,"午餐",2015-04-21
"86","红烧土豆片(套)",2,"午餐",2015-04-17
"87","大米(小)",2,"午餐",2015-04-17
"88","西葫芦炒鸡蛋(套)",2,"午餐",2015-04-17
"89","香菇肉片(套)",2,"午餐",2015-04-16
"90","大米",2,"午餐",2015-04-16
"91","黄焖鸡米饭",2,"午餐",2015-04-15
"92","豆花肉片(套)",2,"午餐",2015-04-14
"93","大米",2,"午餐",2015-04-14
"94","优酸乳(袋)",3,"晚餐",2015-04-13
"95","优酸乳(盒)",2,"晚餐",2015-04-13
"96","大米",2,"午餐",2015-04-10
"97","大米(小)",2,"午餐",2015-04-10
"98","香菇油菜(套)",2,"午餐",2015-04-10
"99","红烧土豆片(套)",2,"午餐",2015-04-10
"100","大米(小)",2,"午餐",2015-04-09
"101","回锅肉(套)",2,"午餐",2015-04-09
"102","学生奶",2,"午餐",2015-04-03
"103","辣子鸡块(套)",2,"午餐",2015-04-03
"104","西葫芦炒鸡蛋(套)",2,"午餐",2015-04-03
"105","大米(小)",2,"午餐",2015-04-03
"106","菠萝鸡丁",2,"午餐",2015-04-02
"107","大米",2,"午餐",2015-04-02
"108","夹火腿饼",2,"午餐",2015-04-01
"109","素三丁面",2,"午餐",2015-04-01
"110","提子干面包",2,"晚餐",2015-03-31
"111","黑椒猪排饭",2,"午餐",2015-03-31
"112","黑椒猪排饭",2,"午餐",2015-03-31
"113","热狗面包",2,"晚餐",2015-03-27
"114","清汤牛肉面",2,"午餐",2015-03-27
"115","热狗面包",2,"晚餐",2015-03-26
