"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",3,"就餐类型",NA
"13","黑椒猪排饭",2,"午餐",2015-08-13
"14","优益C",2,"午餐",2015-07-01
"15","热饮",2,"早餐",2015-06-29
"16","绿豆小米粥",2,"晚餐",2015-06-25
"17","肉臊子面",2,"午餐",2015-06-23
"18","汉堡",2,"晚餐",2015-06-18
"19","红烧排骨面",2,"午餐",2015-06-18
"20","大盘鸡面",2,"午餐",2015-06-16
"21","肉包子",2,"晚餐",2015-06-11
"22","绿豆小米粥",2,"晚餐",2015-06-11
"23","绿豆小米粥",2,"晚餐",2015-06-10
"24","红烧排骨面",2,"午餐",2015-06-10
"25","拌汤",2,"早餐",2015-06-10
"26","红烧排骨面",2,"午餐",2015-06-09
"27","京酱肉丝卷饼",2,"早餐",2015-06-09
"28","咖喱鸡块饭",2,"午餐",2015-06-08
"29","红烧排骨面",2,"午餐",2015-06-05
"30","绿豆小米粥",2,"晚餐",2015-06-04
"31","巧克力蛋糕",2,"早餐",2015-06-04
"32","干锅土豆片(套)",2,"午餐",2015-06-03
"33","酸菜粉条(套)",2,"午餐",2015-06-03
"34","大米",2,"午餐",2015-06-03
"35","京酱肉丝卷饼",2,"早餐",2015-06-03
"36","绿豆小米粥",2,"晚餐",2015-06-02
"37","黄焖鸡块面",2,"午餐",2015-06-02
"38","南瓜小米粥",2,"早餐",2015-06-02
"39","京酱肉丝卷饼",2,"早餐",2015-06-02
"40","鸡肉火腿肠",2,"晚餐",2015-06-01
"41","清炒莴笋（套）",2,"晚餐",2015-06-01
"42","肉臊子面",2,"午餐",2015-06-01
"43","豆角土豆条(套)",2,"午餐",2015-05-29
"44","酸菜粉条(套)",2,"午餐",2015-05-29
"45","大米",2,"午餐",2015-05-29
"46","大盘鸡面",2,"午餐",2015-05-28
"47","豆角土豆条(套)",2,"午餐",2015-05-27
"48","豆角土豆条(套)",2,"午餐",2015-05-27
"49","大米",2,"午餐",2015-05-27
"50","汉堡",2,"晚餐",2015-05-26
"51","绿豆小米粥",2,"晚餐",2015-05-26
