"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","红烧牛肉面",2,"午餐",2015-08-07
"14","咖喱鸡块饭",2,"午餐",2015-07-02
"15","大米(小)",2,"午餐",2015-07-02
"16","红烧牛肉面",2,"午餐",2015-06-27
"17","番茄牛肉饭",2,"午餐",2015-06-26
"18","大米(小)",2,"午餐",2015-06-26
"19","甜玉米羹",2,"晚餐",2015-06-24
"20","皮蛋瘦肉粥",2,"晚餐",2015-06-24
"21","咖喱鸡块饭",2,"午餐",2015-06-24
"22","大米(小)",2,"午餐",2015-06-24
"23","绿豆小米粥",2,"晚餐",2015-06-23
"24","咖喱鸡块饭",2,"午餐",2015-06-19
"25","红烧牛肉面",2,"午餐",2015-06-18
"26","红烧牛肉丸(套)",2,"午餐",2015-06-16
"27","酸辣鸭血(套)",2,"午餐",2015-06-16
"28","番茄牛肉饭",2,"晚餐",2015-06-15
"29","大米(小)",2,"晚餐",2015-06-15
"30","咖喱鸡块饭",2,"午餐",2015-06-11
"31","大米(小)",2,"午餐",2015-06-11
"32","番茄牛肉饭",2,"午餐",2015-06-11
"33","香辣肉酱面",2,"午餐",2015-06-09
"34","甜玉米羹",2,"晚餐",2015-06-08
"35","叉烧肉炒饭",3,"午餐",2015-06-08
"36","蛋挞",2,"晚餐",2015-06-05
"37","优酸乳(盒)",2,"晚餐",2015-06-05
"38","甜玉米羹",2,"晚餐",2015-06-05
"39","皮蛋瘦肉粥",2,"晚餐",2015-06-05
"40","叉烧肉炒饭",2,"午餐",2015-06-04
"41","甜玉米羹",2,"晚餐",2015-06-03
"42","黑椒猪排饭",2,"午餐",2015-06-03
"43","大米",3,"午餐",2015-06-03
"44","叉烧肉炒饭",2,"午餐",2015-06-02
"45","南瓜小米粥",2,"晚餐",2015-06-01
"46","豆角肉丝",2,"午餐",2015-06-01
"47","腐竹烧肉(套)",2,"午餐",2015-06-01
"48","大米",2,"午餐",2015-06-01
"49","菠萝肉片",2,"午餐",2015-05-29
"50","辣子鸡块(套)",2,"午餐",2015-05-29
"51","热饮",2,"午餐",2015-05-28
"52","香辣肉酱面",2,"午餐",2015-05-28
"53","肉包子",2,"晚餐",2015-05-27
"54","甜玉米羹",2,"晚餐",2015-05-27
"55","红烧牛肉面",2,"午餐",2015-05-27
"56","叉烧肉炒饭",3,"午餐",2015-05-26
"57","红烧肉(套)",2,"午餐",2015-05-25
"58","干锅土豆片(套)",2,"午餐",2015-05-25
"59","大米",2,"午餐",2015-05-25
"60","大米(小)",2,"午餐",2015-05-25
"61","果汁",2,"晚餐",2015-05-22
"62","番茄牛肉饭",2,"晚餐",2015-05-22
"63","大米(小)",2,"晚餐",2015-05-22
"64","干锅土豆片(套)",2,"午餐",2015-05-22
"65","家常豆腐(套)",2,"午餐",2015-05-22
"66","大米",2,"午餐",2015-05-22
"67","叉烧肉炒饭",2,"午餐",2015-05-22
"68","叉烧肉炒饭",2,"午餐",2015-05-21
"69","甜玉米羹",2,"晚餐",2015-05-20
"70","番茄牛肉饭",2,"晚餐",2015-05-20
"71","番茄牛肉饭",2,"晚餐",2015-05-20
"72","哈雷蛋糕",2,"晚餐",2015-05-14
"73","果汁",2,"晚餐",2015-05-14
"74","大盘鸡面",2,"晚餐",2015-05-14
"75","香辣肉酱面",2,"午餐",2015-05-13
"76","哈雷蛋糕",2,"晚餐",2015-05-12
"77","红烧牛肉面",2,"晚餐",2015-05-12
"78","京酱肉丝米饭",2,"午餐",2015-05-12
"79","大米(小)",2,"午餐",2015-05-12
"80","京酱肉丝米饭",2,"午餐",2015-05-12
"81","黑椒猪排饭",2,"午餐",2015-05-11
"82","大米",2,"午餐",2015-05-11
"83","热饮",2,"午餐",2015-05-09
"84","红烧牛肉面",2,"午餐",2015-05-09
"85","咖喱牛肉饭",2,"午餐",2015-05-08
"86","大米",2,"午餐",2015-05-08
"87","南瓜小米粥",2,"晚餐",2015-05-07
"88","卤鸡蛋",2,"晚餐",2015-05-07
"89","雪菜肉丝面",2,"晚餐",2015-05-07
"90","叉烧肉炒饭",2,"午餐",2015-05-07
"91","蛋挞",2,"晚餐",2015-05-06
"92","清汤牛肉面",2,"晚餐",2015-05-06
"93","咖喱牛肉饭",2,"午餐",2015-05-06
"94","肉包子",2,"晚餐",2015-05-05
"95","红烧牛肉面",2,"晚餐",2015-05-05
"96","辣子鸡块(套)",2,"午餐",2015-05-05
"97","大米",2,"午餐",2015-05-05
"98","西芹香干(套)",2,"午餐",2015-05-05
"99","红烧牛肉面",2,"晚餐",2015-05-04
"100","叉烧肉炒饭",2,"午餐",2015-05-04
"101","叉烧肉炒饭",2,"午餐",2015-04-30
"102","炸酱面",2,"晚餐",2015-04-29
"103","卤鸡蛋",2,"晚餐",2015-04-29
"104","叉烧肉炒饭",2,"午餐",2015-04-29
"105","绿茶蛋糕",2,"晚餐",2015-04-28
"106","黑椒猪排饭",2,"晚餐",2015-04-28
"107","肉酱面",2,"午餐",2015-04-28
"108","黑米粥",2,"晚餐",2015-04-27
"109","叉烧肉炒饭",2,"午餐",2015-04-27
"110","叉烧肉炒饭",2,"午餐",2015-04-24
"111","优酸乳(袋)",2,"晚餐",2015-04-23
"112","卤鸡蛋",2,"晚餐",2015-04-23
"113","肉臊子面",2,"晚餐",2015-04-23
