"","Dine","Share","Type","Date"
"3","大盘鸡面",1,"晚餐","2015-06-10"
"4","鸡肉火腿肠",1,"午餐","2015-06-09"
"5","香菇油菜(套)",1,"午餐","2015-06-08"
"6","南瓜小米粥",1,"晚餐","2015-06-05"
