"","Dine","Share","Type","Date"
"3","肉臊子面",1,"午餐","2015-06-26"
"4","肉臊子面",1,"午餐","2015-06-19"
"5","优酸乳(袋)",1,"午餐","2015-06-16"
"6","红烧土豆鸡块面",1,"午餐","2015-06-11"
